"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Latitude","Longitude","Surveyor.Name","Patch","Quad","Quad.area","Species","Stage","Density","Cover total points","Cover"
"153",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"154",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"155",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"156",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"157",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"158",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",2,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"159",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"160",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"161",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"162",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"163",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"164",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"165",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",1,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"166",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"167",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"168",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"169",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"170",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"171",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"172",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"173",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"174",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"175",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"176",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"177",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"178",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"179",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"180",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"181",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"182",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"183",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"184",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"185",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"186",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"187",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"188",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"189",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"190",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"191",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",3,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"192",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"193",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"194",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"195",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"196",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"197",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Catalina Ruz","2",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"198",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Catalina Ruz","2",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"199",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Catalina Ruz","2",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"200",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Catalina Ruz","2",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"201",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"202",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"203",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"204",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Pablo Si<U+00F1>uela","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"205",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"206",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"207",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"208",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"209",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"NA","1",1,1,"Lessonia trabeculata","Adult",NA,"NA","NA"
"210",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"NA","1",2,1,"Lessonia trabeculata","Adult",NA,"NA","NA"
"211",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"NA","1",3,1,"Lessonia trabeculata","Adult",NA,"NA","NA"
"212",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"NA","1",4,1,"Lessonia trabeculata","Adult",NA,"NA","NA"
"213",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Juan Pablo Si<U+00F1>uela","2",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"214",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Juan Pablo Si<U+00F1>uela","2",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"215",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Juan Pablo Si<U+00F1>uela","2",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"216",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Juan Pablo Si<U+00F1>uela","2",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"217",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Camila Gonzalez","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"218",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Camila Gonzalez","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"219",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Camila Gonzalez","3",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"220",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Camila Gonzalez","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"221",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Camila Gonzalez","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"222",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Camila Gonzalez","4",2,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"223",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Camila Gonzalez","4",3,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"224",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Camila Gonzalez","4",4,1,"Lessonia trabeculata","Adult",2,"NA","NA"
"225",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"226",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"227",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"228",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"229",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"230",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"231",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"232",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"233",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"234",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"235",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"236",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"237",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"238",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"239",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"240",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"241",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",1,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"242",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",2,1,"Lessonia trabeculata","Adult",4,"NA","NA"
"243",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",3,1,"Lessonia trabeculata","Adult",2,"NA","NA"
"244",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",4,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"245",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",1,1,"Lessonia trabeculata","Adult",4,"NA","NA"
"246",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",2,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"247",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",3,1,"Lessonia trabeculata","Adult",6,"NA","NA"
"248",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",4,1,"Lessonia trabeculata","Adult",3,"NA","NA"
"249",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",1,1,"Lessonia trabeculata","Adult",6,"NA","NA"
"250",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",2,1,"Lessonia trabeculata","Adult",2,"NA","NA"
"251",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",3,1,"Lessonia trabeculata","Adult",5,"NA","NA"
"252",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",4,1,"Lessonia trabeculata","Adult",5,"NA","NA"
"253",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",1,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"254",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",2,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"255",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",3,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"256",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",4,1,"Lessonia trabeculata","Adult",2,"NA","NA"
"257",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",1,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"258",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",2,1,"Lessonia trabeculata","Adult",2,"NA","NA"
"259",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"260",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"261",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",1,1,"Lessonia trabeculata","Adult",2,"NA","NA"
"262",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"263",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"264",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"265",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"266",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"267",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"268",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"269",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"270",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"271",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"272",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"273",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"274",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",2,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"275",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"276",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Camila Gonzalez","1",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"277",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"278",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",2,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"279",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"280",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"281",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"282",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"283",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",3,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"284",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"285",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"286",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4",2,1,"Lessonia trabeculata","Adult",1,"NA","NA"
"287",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4",3,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"288",2021-11-07,3,24,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Juan Pablo Si<U+00F1>uela","4",4,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"289",2021-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",1,1,"Lessonia trabeculata","Adult",0,"NA","NA"
"290",2021-04-15,4,30,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",2,1,"Lessonia trabeculata","Adult",0,"NA","NA"
