"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Transect","Latitude","Longitude","Surveyor.Name","Station","Area","Depth","Dominant.Substrate.Type","Landscape.Characteristics","Species","Stage","Abundance","Density"
"495",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","5",20,"8.9","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"496",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","6",20,"4.5999999999999996","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"497",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","7",20,"9.1","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"498",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","8",20,"8.6","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"499",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","9",20,"7.1","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"500",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",2,"-29.142230000000001","-71.501429999999999","Hannah Earp","10",20,"5","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"501",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","1",20,"NA","Rock & Sand","Encrusting Algae & Dictyota","Lessonia trabeculata","Juvenile",1,0.05
"502",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","2",20,"NA","Rock & Sand","Encrusting Algae & Dictyota","Lessonia trabeculata","Juvenile",1,0.05
"503",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","3",20,"NA","Rock & Sand","Encrusting Algae & Dictyota","Lessonia trabeculata","Juvenile",0,0
"504",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","4",20,"NA","Pinnacle & Sand","Encrusting Algae & Dictyota","Lessonia trabeculata","Juvenile",11,0.55
"505",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","5",20,"NA","Pinnacle & Sand","Encrusting Algae & Dictyota","Lessonia trabeculata","Juvenile",0,0
"506",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","6",20,"NA","Pinnacle & Sand","Encrusting Algae & Dictyota","Lessonia trabeculata","Juvenile",1,0.05
"507",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","7",20,"NA","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"508",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","8",20,"NA","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",82,4.1
"509",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","9",20,"NA","Rock","Encrusting Algae & Sponge","Lessonia trabeculata","Juvenile",126,6.3
"510",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",3,"NA","NA","Cata & Alejandro","10",20,"NA","Rock & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"511",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","1",20,"12","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"512",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","2",20,"9","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"513",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","3",20,"8","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"514",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","4",20,"7","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",17,0.85
"515",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","5",20,"7.4","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"516",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","6",20,"6.9","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"517",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","7",20,"5","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"518",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","8",20,"6.2","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",10,0.5
"519",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","9",20,"3.6","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",10,0.5
"520",2019-12-12,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",4,"-29.141200000000001","-71.500330000000005","Adam Gouraguine","10",20,"4.0999999999999996","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",15,0.75
"521",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","1",20,"6.6","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",6,0.3
"522",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","2",20,"6.5","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",14,0.7
"523",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","3",20,"6","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",13,0.65
"524",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","4",20,"5.0999999999999996","Rock & Pinnacle","Encrusting Algae","Lessonia trabeculata","Juvenile",12,0.6
"525",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","5",20,"6.1","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",5,0.25
"526",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","6",20,"5.9","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",7,0.35
"527",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","7",20,"6.3","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",6,0.3
"528",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","8",20,"5.0999999999999996","Rock & Pinnacle","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"529",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","9",20,"6.5","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"530",2019-12-13,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",5,"NA","NA","Cata & Alejandro","10",20,"6.4","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"531",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","1",20,"10","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"532",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","2",20,"9.4","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"533",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","3",20,"10.6","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"534",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","4",20,"12.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"535",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","5",20,"9.4","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"536",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","6",20,"8.6999999999999993","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"537",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","7",20,"7.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"538",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","8",20,"5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"539",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","9",20,"5.8","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"540",2019-12-14,1,0,"North-Central","Chanaral de Aceituno TURF","TURF","upwelling",6,"-29.138283000000001","-71.498566999999994","Adam Gouraguine","10",20,"NA","NA","NA","Lessonia trabeculata","Juvenile",NA,NA
"541",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","1",20,"NA","Rock","Encrusting Algae & Turritella (snail)","Lessonia trabeculata","Juvenile",0,0
"542",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","2",20,"NA","Rock & Pinnacle","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"543",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","3",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",1,0.05
"544",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","4",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",3,0.15
"545",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","5",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"546",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","6",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",2,0.1
"547",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","7",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"548",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","8",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",4,0.2
"549",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","9",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",1,0.05
"550",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",1,"-29.049600000000002","-71.485919999999993","Cata","10",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",5,0.25
"551",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","1",20,"12","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",11,0.55
"552",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","2",20,"12","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",3,0.15
"553",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","3",20,"10.4","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",2,0.1
"554",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","4",20,"9.8000000000000007","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"555",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","5",20,"8","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"556",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","6",20,"7.6","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"557",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","7",20,"7.2","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"558",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","8",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",0,0
"559",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","9",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",2,0.1
"560",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",2,"-29.052309999999999","-71.484800000000007","Cata","10",20,"NA","Rock","Encrusting Algae & Red Turf Algae","Lessonia trabeculata","Juvenile",4,0.2
"561",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","1",20,"NA","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",17,0.85
"562",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","2",20,"16.100000000000001","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",38,1.9
"563",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","3",20,"NA","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",7,0.35
"564",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","4",20,"12.5","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",8,0.4
"565",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","5",20,"11.6","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",14,0.7
"566",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","6",20,"8.9","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"567",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","7",20,"NA","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"568",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","8",20,"6.7","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",104,5.2
"569",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","9",20,"8.3000000000000007","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"570",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",3,"-29.054310000000001","-71.484059999999999","Cata","10",20,"5.9","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",32,1.6
"571",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","1",20,"11.1","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"572",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","2",20,"12.3","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"573",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","3",20,"11.5","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"574",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","4",20,"9.5","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"575",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","5",20,"7.8","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"576",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","6",20,"9.1999999999999993","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"577",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","7",20,"6.9","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"578",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","8",20,"7.1","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"579",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","9",20,"5.0999999999999996","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"580",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",4,"-29.049800000000001","-71.485567000000003","Adam Gouraguine","10",20,"3.7","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"581",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","1",20,"11.1","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"582",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","2",20,"10.4","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"583",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","3",20,"10","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"584",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","4",20,"8.9","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"585",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","5",20,"8.1999999999999993","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"586",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","6",20,"8.1999999999999993","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"587",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","7",20,"7.6","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"588",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","8",20,"8.1999999999999993","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"589",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","9",20,"9.1","Pebbles","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"590",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",5,"-29.047833000000001","-71.484650000000002","Adam Gouraguine","10",20,"8.8000000000000007","Pebbles","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"591",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","1",20,"16.3","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"592",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","2",20,"18","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"593",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","3",20,"16.399999999999999","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"594",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","4",20,"16.600000000000001","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"595",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","5",20,"16.100000000000001","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"596",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","6",20,"15","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"597",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","7",20,"17.8","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"598",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","8",20,"12.6","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"599",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","9",20,"10.9","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"600",2019-12-14,1,0,"North-Central","Chanaral de Aceituno OA","OA","upwelling",6,"-29.04665","-71.485967000000002","Adam Gouraguine","10",20,"7.8","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"601",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","1",20,"22.3","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"602",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","2",20,"22","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"603",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","3",20,"21.4","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"604",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","4",20,"20.399999999999999","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"605",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","5",20,"20.399999999999999","Boulder & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"606",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","6",20,"18.399999999999999","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"607",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","7",20,"14.8","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",7,0.35
"608",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","8",20,"12.6","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",18,0.9
"609",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","9",20,"9.5","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",35,1.75
"610",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",1,"-32.207819999999998","-71.53031","Hannah Earp","10",20,"7.2","Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",47,2.35
"611",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","1",20,"20.7","Bedrock","Encrusting Algae & Turf Algae","Lessonia trabeculata","Juvenile",0,0
"612",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","2",20,"19.600000000000001","Bedrock & Sand","Encrusting Algae & Turf Algae","Lessonia trabeculata","Juvenile",0,0
"613",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","3",20,"21.6","Bedrock & Sand","Encrusting Algae & Turf Algae","Lessonia trabeculata","Juvenile",0,0
